City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
522,Sawakin,SD,2021-12-03 20:29:38,19.1059,37.3321,79.92,72,24,8.99,few clouds
523,Yinchuan,CN,2021-12-03 20:29:38,38.4681,106.2731,32.22,22,0,2.08,clear sky
524,Bowen,AU,2021-12-03 20:29:39,-20.0167,148.2333,77.22,87,5,8.05,clear sky
525,Sakiai,LT,2021-12-03 20:29:39,54.9547,23.0358,30.45,87,84,7.76,broken clouds
526,Dingle,PH,2021-12-03 20:29:39,10.9995,122.6711,73.04,90,100,8.88,overcast clouds
527,Luangwa,ZM,2021-12-03 20:29:40,-15.6167,30.4167,83.95,38,30,3.18,scattered clouds
528,Chiredzi,ZW,2021-12-03 20:29:40,-21.05,31.6667,84.29,50,3,10.76,clear sky
529,Gobabis,NA,2021-12-03 20:29:41,-22.45,18.9667,69.58,67,94,0.58,overcast clouds
530,Chimbarongo,CL,2021-12-03 20:29:41,-34.7,-71.05,82.78,16,6,13.47,clear sky
531,San Vicente,AR,2021-12-03 20:29:41,-26.6167,-54.1333,91.63,17,4,3.18,clear sky
532,Marion,US,2021-12-03 20:29:17,39.7684,-86.1555,60.76,54,20,8.05,few clouds
533,Nyurba,RU,2021-12-03 20:29:42,63.2842,118.3319,-1.03,96,100,8.5,light snow
534,Simpang,ID,2021-12-03 20:29:42,-1.2667,104.0833,75.92,95,100,4.18,moderate rain
535,Waingapu,ID,2021-12-03 20:29:42,-9.6567,120.2641,79.41,85,100,3.56,overcast clouds
536,Marogong,PH,2021-12-03 20:29:43,7.6667,124.15,71.42,95,81,3.98,broken clouds
537,Itamaraju,BR,2021-12-03 20:29:43,-17.0392,-39.5311,76.08,85,55,6.04,broken clouds
538,Kaeo,NZ,2021-12-03 20:29:44,-35.1,173.7833,69.33,86,100,8.5,overcast clouds
539,Tessalit,ML,2021-12-03 20:29:44,20.1986,1.0114,73.26,15,91,9.35,overcast clouds
540,Yalta,UA,2021-12-03 20:29:44,44.5,34.1667,55.62,83,100,12.62,overcast clouds
541,Cedar Rapids,US,2021-12-03 20:29:45,42.0083,-91.6441,57.11,44,1,1.99,clear sky
542,San Isidro,PE,2021-12-03 20:29:45,-12.1167,-77.05,71.26,74,40,1.01,dust
543,Chara,RU,2021-12-03 20:29:45,56.9064,118.2631,6.24,91,100,5.28,overcast clouds
544,Omsukchan,RU,2021-12-03 20:29:46,62.5333,155.8,-35.55,94,28,3.78,scattered clouds
545,Yauya,PE,2021-12-03 20:29:46,-8.9833,-77.3,59.61,59,99,3.51,moderate rain
546,Beloha,MG,2021-12-03 20:29:46,-25.1667,45.05,74.28,71,0,4.56,clear sky
547,Elliot Lake,CA,2021-12-03 20:29:47,46.3834,-82.6331,23.09,34,100,6.6,overcast clouds
548,Nuevo Progreso,MX,2021-12-03 20:29:47,23.1667,-97.95,85.59,52,74,1.99,broken clouds
549,Kinablangan,PH,2021-12-03 20:29:47,7.6947,126.5503,75.87,91,100,5.12,overcast clouds
550,Rafaela,AR,2021-12-03 20:29:48,-31.2503,-61.4867,93.31,18,64,6.08,broken clouds
551,Ballina,AU,2021-12-03 20:29:48,-28.8667,153.5667,69.98,96,54,5.75,broken clouds
552,Banting,MY,2021-12-03 20:29:49,2.8167,101.5,77.14,93,100,2.95,overcast clouds
553,Najran,SA,2021-12-03 20:29:49,17.4924,44.1277,56.05,29,0,2.21,clear sky
554,Simao,CN,2021-12-03 20:29:49,22.7886,100.9748,48.31,94,19,2.66,few clouds
555,Zhirnovsk,RU,2021-12-03 20:29:50,50.9845,44.7735,40.75,69,100,17.4,overcast clouds
556,Bubaque,GW,2021-12-03 20:29:50,11.2833,-15.8333,82.04,73,88,13.04,overcast clouds
557,Narsaq,GL,2021-12-03 20:29:51,60.9167,-46.05,19.62,63,56,11.12,broken clouds
558,Hami,CN,2021-12-03 20:29:51,42.8,93.45,24.3,62,0,3.62,clear sky
559,Ayagoz,KZ,2021-12-03 20:29:52,47.9714,80.4392,29.91,95,100,3.78,overcast clouds
560,Hjelset,NO,2021-12-03 20:29:52,62.7833,7.4833,28.29,73,75,6.91,broken clouds
561,Ural,RU,2021-12-03 20:29:52,55.9078,94.7464,36.73,65,100,23.64,overcast clouds
562,Saint-Pierre,RE,2021-12-03 20:29:53,-21.3393,55.4781,78.44,77,0,3.44,clear sky
563,Vallenar,CL,2021-12-03 20:29:53,-28.5708,-70.7581,84.51,21,0,10.29,clear sky
564,Enshi,CN,2021-12-03 20:29:54,30.3,109.4833,45.14,86,7,0.63,clear sky
565,Vilhena,BR,2021-12-03 20:29:54,-12.7406,-60.1458,80.82,74,40,9.22,light rain
566,Saint Anthony,US,2021-12-03 20:29:54,45.0205,-93.218,45.66,84,40,1.01,scattered clouds
567,Clyde River,CA,2021-12-03 20:29:55,70.4692,-68.5914,8.83,92,89,12.66,light snow
568,Lelydorp,SR,2021-12-03 20:29:55,5.7,-55.2333,86.09,67,20,11.5,few clouds
569,Shelburne,CA,2021-12-03 20:29:55,44.0787,-80.2041,31.77,71,24,8.81,few clouds
570,Aripuana,BR,2021-12-03 20:29:56,-9.1667,-60.6333,77.63,96,100,0.96,overcast clouds
571,Tual,ID,2021-12-03 20:29:56,-5.6667,132.75,83.19,72,100,2.89,overcast clouds
572,Magadan,RU,2021-12-03 20:29:56,59.5667,150.8,-3.48,85,100,9.44,light snow
573,Turlock,US,2021-12-03 20:29:57,37.4947,-120.8466,74.14,82,1,0.0,haze
574,Vanavara,RU,2021-12-03 20:29:57,60.34,102.2797,28.85,96,100,12.26,snow
575,Pacific Grove,US,2021-12-03 20:29:58,36.6177,-121.9166,60.8,81,40,1.99,scattered clouds
576,Petropavlovsk-Kamchatskiy,RU,2021-12-03 20:29:58,53.0452,158.6483,30.79,86,40,2.24,scattered clouds
577,Kungurtug,RU,2021-12-03 20:29:58,50.5994,97.5228,0.77,83,27,2.24,scattered clouds
578,Tarkwa,GH,2021-12-03 20:29:59,5.3064,-1.9847,77.22,91,15,4.63,light rain
579,Lanigan,CA,2021-12-03 20:29:59,51.8501,-105.0344,24.69,76,6,16.24,clear sky
580,San Quintin,MX,2021-12-03 20:29:59,30.4833,-115.95,66.15,67,0,12.95,clear sky
581,Pangody,RU,2021-12-03 20:30:00,65.85,74.4859,-16.13,90,98,8.68,overcast clouds
582,Velikiy Ustyug,RU,2021-12-03 20:29:53,60.7644,46.3106,3.34,99,100,4.5,overcast clouds
583,Oussouye,SN,2021-12-03 20:30:00,12.485,-16.5469,78.98,49,89,1.95,overcast clouds
584,Ciawi,ID,2021-12-03 20:30:01,-7.5117,107.9767,67.75,94,68,1.92,moderate rain
585,Tarabha,IN,2021-12-03 20:30:01,20.7333,83.65,68.16,68,100,4.16,overcast clouds
586,Gushikawa,JP,2021-12-03 20:30:02,26.3544,127.8686,63.63,53,90,6.91,overcast clouds
587,Lingdong,CN,2021-12-03 20:30:03,46.5669,131.1453,-3.26,96,35,5.26,scattered clouds
588,Rojhan,PK,2021-12-03 20:30:04,28.6868,69.9534,64.17,23,0,7.54,clear sky
589,Srostki,RU,2021-12-03 20:30:04,52.4189,85.7022,33.12,94,100,17.54,overcast clouds
590,Key Largo,US,2021-12-03 20:28:48,25.0865,-80.4473,80.6,51,1,9.17,clear sky
591,Staryy Nadym,RU,2021-12-03 20:30:05,65.6118,72.6842,-8.23,89,100,8.01,overcast clouds
592,Millinocket,US,2021-12-03 20:30:06,45.6573,-68.7098,27.36,54,75,19.57,broken clouds
593,Mancio Lima,BR,2021-12-03 20:30:07,-7.6142,-72.8958,91.47,58,75,4.61,broken clouds
594,Yacuiba,BO,2021-12-03 20:30:07,-22.038,-63.6797,93.97,43,75,9.22,broken clouds
595,Qorveh,IR,2021-12-03 20:30:07,35.1664,47.8045,34.39,52,59,3.11,broken clouds
596,Kulhudhuffushi,MV,2021-12-03 20:30:08,6.6221,73.07,81.75,75,30,3.44,scattered clouds
597,Boca Do Acre,BR,2021-12-03 20:30:08,-8.7522,-67.3978,84.4,67,78,1.95,broken clouds
598,Nalut,LY,2021-12-03 20:30:08,30.3333,10.85,48.15,52,0,14.05,clear sky
599,Gumrak,RU,2021-12-03 20:30:09,48.7826,44.3824,39.11,93,0,13.42,clear sky
600,Santa Maria,BR,2021-12-03 20:30:09,-29.6842,-53.8069,83.5,42,0,14.97,clear sky
601,Neyshabur,IR,2021-12-03 20:30:10,36.2133,58.7958,44.33,81,99,1.97,overcast clouds
602,Jaen,ES,2021-12-03 20:30:10,38.0,-3.5,44.42,58,3,0.98,clear sky
603,Kieta,PG,2021-12-03 20:30:10,-6.2167,155.6333,81.59,76,8,2.59,clear sky
604,General Roca,AR,2021-12-03 20:30:11,-39.0333,-67.5833,68.63,35,95,12.28,light rain
605,San Pedro,PH,2021-12-03 20:29:31,14.35,121.0167,75.31,77,20,3.44,few clouds
606,Cozumel,MX,2021-12-03 20:30:02,20.5083,-86.9458,82.94,66,40,8.99,scattered clouds
607,Stornoway,GB,2021-12-03 20:30:11,58.2093,-6.3865,38.93,93,75,1.14,moderate rain
608,Russell,US,2021-12-03 20:26:04,32.3502,-85.1999,76.28,54,100,5.06,overcast clouds
609,Sakakah,SA,2021-12-03 20:30:12,29.9697,40.2064,54.97,43,100,9.13,overcast clouds
610,Rio Gallegos,AR,2021-12-03 20:30:12,-51.6226,-69.2181,69.85,28,0,21.85,clear sky
611,Matadi,CD,2021-12-03 20:30:12,-5.8167,13.45,78.22,94,100,4.43,overcast clouds
612,Bulnes,CL,2021-12-03 20:27:53,-36.7423,-72.2985,79.56,14,0,13.65,clear sky
613,Weligama,LK,2021-12-03 20:30:13,5.9667,80.4167,76.6,88,99,2.01,overcast clouds
614,Norrtalje,SE,2021-12-03 20:30:13,59.758,18.705,25.02,93,90,3.65,overcast clouds
615,Garden City,US,2021-12-03 20:30:14,42.3256,-83.331,38.21,91,90,3.44,overcast clouds
616,Bilibino,RU,2021-12-03 20:30:15,68.0546,166.4372,-19.12,98,100,13.09,overcast clouds
617,Santa Cruz De La Palma,ES,2021-12-03 20:30:16,28.6835,-17.7642,65.14,72,75,14.97,broken clouds
618,Zhanaozen,KZ,2021-12-03 20:30:16,43.3,52.8,37.11,61,0,12.17,clear sky
619,Mbandaka,CD,2021-12-03 20:30:16,0.0487,18.2603,73.11,90,100,0.13,light rain
620,Murray Bridge,AU,2021-12-03 20:30:17,-35.1167,139.2667,54.68,66,5,9.78,clear sky
621,Conde,BR,2021-12-03 20:30:17,-7.2597,-34.9075,81.86,78,40,10.36,scattered clouds
622,Surt,LY,2021-12-03 20:30:18,31.2089,16.5887,66.15,37,86,15.82,overcast clouds
623,Lavrentiya,RU,2021-12-03 20:30:19,65.5833,-171.0,12.52,94,100,14.67,snow
624,Kaseda,JP,2021-12-03 20:30:19,31.4167,130.3167,46.85,62,69,22.75,broken clouds
625,Sao Desiderio,BR,2021-12-03 20:30:20,-12.3633,-44.9733,77.85,75,96,1.95,overcast clouds
626,Florida,US,2021-12-03 20:28:36,28.7505,-82.5001,76.95,72,1,9.22,clear sky
627,Iaciara,BR,2021-12-03 20:30:20,-14.0958,-46.6317,75.92,84,91,3.89,light rain
628,Shagonar,RU,2021-12-03 20:30:21,51.5333,92.8,-0.09,97,100,4.16,overcast clouds
629,Batticaloa,LK,2021-12-03 20:30:21,7.7102,81.6924,77.47,84,96,3.11,overcast clouds
630,Eyl,SO,2021-12-03 20:30:22,7.9803,49.8164,76.96,63,2,15.26,clear sky
631,Esso,RU,2021-12-03 20:30:22,55.9333,158.7,19.24,96,98,2.46,overcast clouds
632,Kiruna,SE,2021-12-03 20:30:22,67.8557,20.2251,11.32,85,90,4.61,light snow
633,Steamboat Springs,US,2021-12-03 20:26:46,40.485,-106.8317,56.91,41,1,0.0,clear sky
634,Lodja,CD,2021-12-03 20:30:23,-3.4833,23.4333,71.11,95,100,2.28,overcast clouds
635,Gramoteino,RU,2021-12-03 20:30:23,54.5368,86.3839,27.77,87,59,11.25,broken clouds
636,Tymovskoye,RU,2021-12-03 20:30:24,50.8456,142.655,-4.58,87,49,3.67,scattered clouds
637,Itarema,BR,2021-12-03 20:30:24,-2.9248,-39.9167,81.32,77,36,15.1,moderate rain
638,Uglich,RU,2021-12-03 20:30:24,57.5275,38.3317,31.87,96,100,8.34,light snow
639,Beckley,US,2021-12-03 20:30:25,37.7782,-81.1882,66.06,44,1,5.01,clear sky
640,Teya,RU,2021-12-03 20:30:25,60.3778,92.6267,29.5,89,100,10.2,overcast clouds
641,Karagaylinskiy,RU,2021-12-03 20:30:26,54.172,86.5521,33.35,81,99,16.96,overcast clouds
642,Pundaguitan,PH,2021-12-03 20:30:26,6.3711,126.1689,79.59,82,100,9.95,overcast clouds
643,Half Moon Bay,US,2021-12-03 20:30:10,37.4636,-122.4286,61.54,84,90,0.0,mist
644,Karpathos,GR,2021-12-03 20:30:27,35.507,27.2132,66.16,72,100,18.41,overcast clouds
645,Maracaibo,VE,2021-12-03 20:27:16,10.6317,-71.6406,85.26,63,100,6.85,overcast clouds
646,Loiza,PR,2021-12-03 20:30:27,18.4313,-65.8802,84.87,70,40,11.5,scattered clouds
647,Mananjary,MG,2021-12-03 20:30:28,-21.2167,48.3333,74.62,90,22,5.75,few clouds
648,Gerash,IR,2021-12-03 20:30:28,27.6652,54.1371,55.54,77,0,4.92,clear sky
649,Abu Dhabi,AE,2021-12-03 20:27:16,24.4667,54.3667,76.96,70,0,5.75,clear sky
650,Zavodouspenskoye,RU,2021-12-03 20:30:29,56.8626,65.0155,28.62,86,80,10.38,broken clouds
651,Dunedin,NZ,2021-12-03 20:30:29,-45.8742,170.5036,58.41,97,100,3.44,overcast clouds
652,Sertania,BR,2021-12-03 20:30:30,-8.0736,-37.2644,89.28,25,88,8.99,overcast clouds
653,Opuwo,NA,2021-12-03 20:30:30,-18.0607,13.84,69.91,35,41,3.0,scattered clouds
654,Moa,CU,2021-12-03 20:30:30,20.6569,-74.9403,79.86,77,28,11.32,scattered clouds
655,Biak,ID,2021-12-03 20:30:31,-0.9131,122.8766,76.89,83,100,1.9,overcast clouds
656,Giaveno,IT,2021-12-03 20:30:31,45.047,7.3492,39.81,54,74,1.99,broken clouds
657,Mildura,AU,2021-12-03 20:28:52,-34.2,142.15,55.36,58,2,11.5,clear sky
658,Yerbabuena,MX,2021-12-03 20:30:32,20.9667,-101.2667,77.72,18,55,8.28,broken clouds
659,Hurghada,EG,2021-12-03 20:30:32,27.2574,33.8129,62.64,48,0,6.91,clear sky
660,Urmary,RU,2021-12-03 20:30:33,55.6789,47.944,33.78,96,100,13.82,overcast clouds
661,Manzhouli,CN,2021-12-03 20:30:33,49.6,117.4333,10.26,98,93,3.49,overcast clouds
662,Verkhovazhye,RU,2021-12-03 20:30:34,60.7472,42.0465,11.52,94,100,8.9,overcast clouds
663,Aklavik,CA,2021-12-03 20:30:34,68.2191,-135.0107,-24.77,68,40,4.61,scattered clouds
664,Nenjiang,CN,2021-12-03 20:30:35,49.1833,125.2167,-9.51,92,7,3.09,clear sky
665,Barabai,ID,2021-12-03 20:30:35,-2.5833,115.3833,74.97,98,97,0.92,overcast clouds
666,Gasa,PS,2021-12-03 20:30:35,31.5,34.4667,60.78,60,100,4.21,overcast clouds
667,Kucevo,RS,2021-12-03 20:30:36,44.4775,21.67,31.93,81,98,4.61,overcast clouds
668,Kibaya,TZ,2021-12-03 20:30:36,-5.3,36.5667,60.49,87,33,4.43,scattered clouds
669,Betioky,MG,2021-12-03 20:30:36,-23.7167,44.3833,77.76,51,5,3.49,clear sky
670,Totma,RU,2021-12-03 20:30:37,59.9747,42.7642,17.4,95,100,9.37,light snow
671,Kendari,ID,2021-12-03 20:30:37,-3.945,122.4989,75.56,92,100,3.22,overcast clouds
672,Muros,ES,2021-12-03 20:30:38,42.7762,-9.0603,57.09,93,53,15.37,broken clouds
673,Giresun,TR,2021-12-03 20:30:38,40.5,38.5,18.72,58,0,7.29,clear sky
674,Bahia Blanca,AR,2021-12-03 20:30:38,-38.7196,-62.2724,59.77,61,100,13.06,overcast clouds
675,Tezu,IN,2021-12-03 20:30:39,27.9167,96.1667,64.04,55,100,3.58,overcast clouds
676,Miranda,CO,2021-12-03 20:30:39,3.2499,-76.2281,77.13,76,99,1.66,overcast clouds
677,Mohacs,HU,2021-12-03 20:30:40,45.9931,18.6831,35.06,71,37,5.17,scattered clouds
678,Digby,CA,2021-12-03 20:30:34,44.6169,-65.7655,35.11,69,100,26.37,overcast clouds
679,Taoudenni,ML,2021-12-03 20:30:40,22.6783,-3.9836,67.24,14,79,10.83,broken clouds
680,Bahia Honda,CU,2021-12-03 20:30:41,22.9036,-83.1592,76.28,62,7,10.89,clear sky
681,Ada,US,2021-12-03 20:30:41,43.4166,-116.1262,57.74,70,1,1.99,clear sky
